user_id,age,employment_type,monthly_income,credit_score,purchase_amount,product_category,bnpl_installments,repayment_delay_days,missed_payments,default_flag,app_usage_frequency,location,transaction_date,debt_to_income_ratio,risk_score,customer_segment
4644,50,Student,17720.31,407,2206.4,Sports,6,17,1,1,6.19,Germany,9/17/2024,0.124512494,231.2,High Risk
4645,21,Unemployed,5599.03,321,1811.44,Fashion,9,15,1,0,6.61,USA,12/23/2024,0.323527468,261.6,High Risk
4646,29,Salaried,49171.59,523,5000,Beauty,3,0,0,0,6.1,Australia,7/11/2024,0.101684733,130.8,High Risk
4647,19,Student,12621.86,300,5000,Electronics,12,5,1,1,7.06,Germany,5/2/2023,0.396138129,250,Medium Risk
4648,56,Student,26506.74,447,5000,Sports,12,11,1,1,2.64,USA,12/21/2024,0.188631269,203.2,High Risk
4649,32,Self-Employed,65625.54,654,1424.67,Electronics,3,13,1,0,4.21,USA,10/10/2024,0.021709079,124.4,Medium Risk
4650,37,Self-Employed,90341.45,734,5000,Home,12,2,0,0,7.49,Canada,6/12/2023,0.055345581,50.4,Low Risk
4651,27,Student,22642.63,443,2915.72,Home,9,2,0,0,1.5,Canada,8/14/2024,0.12877126,166.8,High Risk
4652,35,Unemployed,9436.73,325,1450.05,Electronics,12,1,0,0,8,Australia,11/23/2024,0.153660219,212,High Risk
4653,53,Student,11178.35,403,4021.91,Sports,9,2,0,1,9.81,USA,10/15/2024,0.359794603,182.8,High Risk
4654,43,Self-Employed,61817.48,572,5000,Home,6,8,1,0,5.61,USA,12/13/2024,0.080883271,147.2,Medium Risk
4655,38,Self-Employed,42504.88,580,5000,Beauty,6,3,0,0,2.18,USA,10/28/2024,0.117633552,114,Medium Risk
4656,37,Self-Employed,64038.84,588,5000,Sports,12,0,0,0,6.97,Australia,8/9/2024,0.078077617,104.8,Medium Risk
4657,51,Self-Employed,78631.08,692,5000,Home,6,0,0,0,2.62,Canada,2/17/2023,0.063588088,63.2,Medium Risk
4658,27,Unemployed,6251.83,303,1795.37,Sports,6,3,2,0,3.55,Germany,6/1/2023,0.287175115,264.8,High Risk
4659,24,Student,11338.51,379,2589.56,Fashion,6,0,0,1,1.92,UK,8/19/2024,0.228386269,188.4,High Risk
4660,29,Unemployed,5000,300,1022.37,Home,9,9,2,1,5.94,UK,11/6/2024,0.204474,278,High Risk
4661,40,Self-Employed,38843.19,489,5000,Home,12,1,0,1,1.49,UK,10/4/2024,0.128722692,146.4,High Risk
4662,46,Student,18493.77,395,5000,Home,12,4,1,0,7.09,Germany,6/6/2023,0.270361316,210,High Risk
4663,27,Student,8385.27,370,1832.88,Beauty,3,4,0,0,5.21,Canada,11/30/2024,0.218583301,200,High Risk
4664,20,Unemployed,11882.07,300,5000,Beauty,6,19,2,1,6.65,India,11/17/2024,0.420802099,298,High Risk
4665,42,Unemployed,12135.64,367,3917.52,Electronics,3,12,1,1,7.26,Germany,6/23/2023,0.322811158,237.2,High Risk
4666,31,Student,18049.22,312,5000,Fashion,12,13,2,0,4.56,Germany,7/21/2024,0.277020281,281.2,High Risk
4667,36,Student,23569.12,371,5000,Electronics,3,4,0,1,3.09,Australia,9/28/2024,0.212141989,199.6,High Risk
4668,34,Self-Employed,111876.6,814,5000,Fashion,3,21,1,0,5.12,Australia,8/16/2024,0.044692098,76.4,Low Risk
4669,50,Student,21479.23,334,5000,Home,6,14,1,0,1.13,UK,9/18/2024,0.232783019,254.4,High Risk
4670,21,Salaried,33502.11,458,4696.67,Home,12,0,0,0,7.2,Germany,9/24/2024,0.140190275,156.8,High Risk
4671,57,Unemployed,19187.01,329,5000,Home,6,9,2,1,5.19,Canada,1/2/2023,0.260592974,266.4,High Risk
4672,42,Self-Employed,77550.04,635,5000,Fashion,12,8,1,0,6.19,Canada,8/30/2024,0.064474499,122,Medium Risk
4673,33,Unemployed,5000,309,2025.46,Home,6,20,1,1,2.37,India,3/9/2023,0.405092,276.4,High Risk
4674,37,Salaried,31521.42,418,5000,Fashion,6,14,1,0,8.32,USA,6/23/2023,0.158622296,220.8,High Risk
4675,44,Student,5000,300,1155.85,Beauty,12,11,4,1,1.72,Australia,1/3/2023,0.23117,322,High Risk
4676,35,Unemployed,15189.6,467,2001.46,Electronics,12,3,0,0,7.25,Australia,6/13/2023,0.131765155,159.2,High Risk
4677,51,Unemployed,11609.43,318,4065.52,Beauty,3,22,1,1,3.75,USA,1/23/2023,0.350191181,276.8,High Risk
4678,30,Student,17763.49,401,263.85,Sports,9,3,0,0,9.03,Canada,1/4/2023,0.0148535,185.6,High Risk
4679,18,Unemployed,5000,300,1754.29,Electronics,12,14,4,1,8.44,India,4/1/2023,0.350858,328,High Risk
4680,32,Salaried,38403.61,421,5000,Home,9,15,1,1,8.36,UK,4/18/2023,0.130196094,221.6,High Risk
4681,22,Student,12422.08,300,814.69,Beauty,6,19,3,1,3.1,UK,1/12/2023,0.065584025,318,High Risk
4682,44,Salaried,67020.48,634,5000,Beauty,6,9,1,0,9.49,USA,9/4/2024,0.074604061,124.4,Medium Risk
4683,50,Salaried,65220.18,584,5000,Home,9,2,0,0,6.4,Australia,11/19/2024,0.076663389,110.4,Medium Risk
4684,43,Unemployed,15383.51,301,5000,Fashion,9,17,2,1,5.92,USA,12/19/2024,0.325023353,293.6,High Risk
4685,19,Student,7857.8,345,2012.14,Sports,6,0,0,0,2.08,USA,11/11/2024,0.256069129,202,High Risk
4686,56,Salaried,58892.54,550,5000,Beauty,12,14,1,0,8,USA,12/20/2024,0.084900397,168,High Risk
4687,37,Student,16279.55,372,5000,Sports,12,7,1,0,6.99,Canada,7/6/2024,0.307133797,225.2,High Risk
4688,19,Student,10213.67,327,5000,Sports,9,5,1,0,3.65,Canada,1/7/2023,0.489539999,239.2,High Risk
4689,58,Student,31764.37,426,4118.36,Electronics,12,12,1,1,4.61,USA,5/30/2023,0.129653445,213.6,High Risk
4690,35,Salaried,44603.06,464,5000,Home,12,9,1,0,4.49,UK,10/22/2024,0.112099932,192.4,High Risk
4691,52,Unemployed,15718.26,369,5000,Fashion,6,8,2,0,3.56,USA,10/17/2024,0.318101367,248.4,High Risk
4692,58,Student,6699.89,343,2456.57,Beauty,9,2,0,0,1.68,USA,3/1/2023,0.366658259,206.8,High Risk
4693,38,Unemployed,19134.9,383,4397.74,Home,6,12,1,1,7.42,UK,11/20/2024,0.22982822,230.8,High Risk
4694,30,Self-Employed,85322.8,711,5000,Home,12,5,0,0,5.77,UK,6/30/2023,0.058600984,65.6,Low Risk
4695,57,Salaried,42668.76,507,5000,Fashion,12,1,0,1,6.8,India,8/19/2024,0.117181751,139.2,High Risk
4696,56,Unemployed,11138.71,300,907.38,Beauty,9,13,1,1,7.56,Germany,11/8/2024,0.081461857,266,High Risk
4697,44,Unemployed,16036.94,310,4886.71,Electronics,6,20,3,0,6.4,Canada,6/1/2023,0.304715862,316,High Risk
4698,37,Salaried,48712.28,573,5000,Sports,6,2,0,0,4.96,UK,7/19/2024,0.102643522,114.8,Medium Risk
4699,46,Salaried,64018.77,582,5000,Sports,9,5,1,0,4.24,Germany,12/17/2024,0.078102094,137.2,Medium Risk
4700,32,Salaried,55247.01,500,5000,Sports,9,13,3,1,5.65,UK,9/17/2024,0.090502635,226,High Risk
4701,49,Unemployed,12147.42,354,4140.51,Home,6,3,0,0,4.24,Canada,4/17/2023,0.340855095,204.4,High Risk
4702,47,Student,21483.13,308,5000,Electronics,6,27,2,1,2.09,Australia,11/11/2024,0.23274076,310.8,High Risk
4703,42,Salaried,79442.33,649,5000,Sports,6,2,0,0,4.47,India,5/3/2023,0.062938738,84.4,Medium Risk
4704,18,Salaried,37377.03,414,2343.02,Sports,6,15,1,1,6.9,USA,1/12/2023,0.062686094,224.4,High Risk
4705,20,Salaried,36445.59,375,2570.36,Sports,12,14,3,1,5.82,Germany,9/14/2024,0.070525954,278,High Risk
4706,34,Self-Employed,29786.07,410,5000,Electronics,12,2,0,1,4.73,Australia,1/6/2023,0.167863703,180,High Risk
4707,55,Unemployed,17825.87,356,4750.37,Home,3,17,1,1,9.51,Germany,6/1/2023,0.266487414,251.6,High Risk
4708,58,Unemployed,13956.99,300,4251.28,Fashion,6,15,2,0,3.73,Australia,4/3/2023,0.304598628,290,High Risk
4709,21,Student,5000,308,1913.26,Electronics,12,13,2,0,8.59,USA,8/30/2024,0.382652,282.8,High Risk
4710,35,Student,15740.28,353,3436.39,Beauty,3,1,0,1,4.43,Canada,8/18/2024,0.218318226,200.8,High Risk
4711,28,Unemployed,12196.68,348,3887.33,Electronics,6,9,1,0,3.08,Germany,12/8/2024,0.31872034,238.8,High Risk
4712,55,Student,22164.69,444,5000,Electronics,12,0,0,0,8.25,Canada,3/5/2023,0.225584026,162.4,High Risk
4713,49,Unemployed,8268.86,300,2977.21,Electronics,12,11,2,1,1.14,India,9/25/2024,0.360050841,282,High Risk
4714,29,Self-Employed,58662.66,529,5000,Home,9,4,1,0,3.34,Germany,7/24/2024,0.085233094,156.4,High Risk
4715,52,Self-Employed,58627.15,541,5000,Home,6,11,2,1,8.96,USA,10/28/2024,0.085284719,185.6,High Risk
4716,49,Student,5000,303,550.21,Sports,3,2,0,1,3.66,Germany,12/31/2024,0.110042,222.8,High Risk
4717,58,Self-Employed,59744.98,531,5000,Sports,3,3,0,1,4.73,UK,6/23/2023,0.08368904,133.6,High Risk
4718,50,Self-Employed,71651.14,607,5000,Fashion,6,9,1,0,5.09,USA,2/13/2023,0.06978256,135.2,Medium Risk
4719,42,Self-Employed,14649.61,350,5000,Home,9,1,0,0,1.13,USA,2/27/2023,0.341306014,202,High Risk
4720,58,Salaried,30518.75,531,1759.66,Electronics,9,0,0,0,5.08,Canada,3/17/2023,0.057658325,127.6,High Risk
4721,24,Salaried,19885.82,382,5000,Fashion,9,1,0,1,4.11,Canada,8/13/2024,0.251435445,189.2,High Risk
4722,21,Student,10850.31,376,3230.85,Electronics,12,1,0,1,4.09,UK,3/4/2023,0.297765686,191.6,High Risk
4723,27,Student,11966.58,309,5000,Fashion,12,18,2,1,7.4,Australia,10/12/2024,0.417830324,292.4,High Risk
4724,24,Self-Employed,51678.5,556,5000,Fashion,3,14,1,0,1.02,UK,10/11/2024,0.096752034,165.6,Medium Risk
4725,52,Self-Employed,82999.19,645,5000,Beauty,12,7,1,0,9.67,UK,9/10/2024,0.060241552,116,Medium Risk
4726,53,Self-Employed,69293.71,664,5000,Fashion,3,2,0,0,8.67,UK,10/8/2024,0.072156621,78.4,Medium Risk
4727,33,Salaried,58216.8,562,5000,Fashion,9,6,1,0,5.59,Germany,5/21/2023,0.085885861,147.2,Medium Risk
4728,51,Salaried,85834.01,743,5000,Beauty,3,1,0,0,1.41,India,4/28/2023,0.058251968,44.8,Low Risk
4729,58,Unemployed,7316.28,300,2917.44,Fashion,9,14,1,1,1.16,Germany,8/3/2024,0.398760026,268,High Risk
4730,24,Salaried,39445.65,442,822.19,Beauty,12,4,2,0,7.53,Germany,12/16/2024,0.020843616,211.2,High Risk
4731,52,Unemployed,10183.41,330,5000,Fashion,12,26,2,1,6.16,USA,12/9/2024,0.490994667,300,High Risk
4732,48,Unemployed,9395.07,341,613.99,Sports,12,4,0,1,4.86,India,8/22/2024,0.06535236,211.6,High Risk
4733,35,Salaried,9770.19,311,3375.02,Fashion,3,2,0,1,9.79,Canada,7/27/2024,0.34544057,219.6,High Risk
4734,48,Salaried,33247.05,466,5000,Fashion,6,0,0,0,6.99,USA,2/28/2023,0.150389283,153.6,High Risk
4735,26,Salaried,50494.73,524,5000,Beauty,9,4,1,0,6.02,Australia,8/6/2024,0.099020234,158.4,High Risk
4736,44,Student,18277.89,366,5000,Home,9,1,1,1,9.53,Germany,10/27/2024,0.273554551,215.6,High Risk
4737,26,Self-Employed,61109.59,652,5000,Fashion,12,2,0,0,2.02,India,12/5/2024,0.081820218,83.2,Medium Risk
4738,41,Student,23651.16,345,5000,Beauty,12,17,2,1,4.09,UK,9/14/2024,0.211406121,276,High Risk
4739,26,Salaried,57857.36,489,5000,Beauty,3,20,2,1,1.06,India,9/5/2024,0.086419429,224.4,High Risk
4740,33,Salaried,48504.23,497,5000,Beauty,12,17,1,0,5.97,Germany,8/1/2024,0.103083793,195.2,High Risk
4741,47,Unemployed,13953.28,325,2691.87,Electronics,3,1,0,0,8.77,UK,7/31/2024,0.192920231,212,High Risk
4742,57,Student,11971.98,346,3936.85,Home,6,4,0,0,2.83,India,1/7/2023,0.328838672,209.6,High Risk
4743,55,Unemployed,9265.02,322,3217.71,Home,9,5,1,0,6.81,USA,5/26/2023,0.347296606,241.2,High Risk
4744,46,Salaried,55252.61,551,5000,Beauty,12,9,1,0,2.35,Germany,12/30/2024,0.090493463,157.6,Medium Risk
4745,56,Salaried,64777.67,603,5000,Home,12,0,0,0,2.52,Australia,9/11/2024,0.077187092,98.8,Medium Risk
4746,38,Student,8670.28,300,864.26,Electronics,3,2,1,0,3.54,USA,9/12/2024,0.099680748,244,Medium Risk
4747,34,Self-Employed,71301.14,652,5000,Fashion,9,1,0,0,3.36,Canada,7/7/2024,0.070125106,81.2,Medium Risk
4748,55,Salaried,103146.68,847,5000,Fashion,9,2,0,0,6.49,Canada,10/6/2024,0.048474658,5.2,Low Risk
4749,52,Self-Employed,59299.96,583,5000,Fashion,9,16,2,1,2.88,Australia,10/11/2024,0.084317089,178.8,Medium Risk
4750,55,Unemployed,17959.99,340,5000,Electronics,12,8,2,0,6.7,India,12/12/2024,0.278396592,260,High Risk
4751,32,Self-Employed,40531.61,475,5000,Home,6,0,0,1,3.37,UK,9/3/2024,0.123360508,150,High Risk
4752,51,Unemployed,11090.65,300,2265.05,Fashion,12,12,2,0,5.66,Germany,7/20/2024,0.204230591,284,High Risk
4753,44,Self-Employed,81475.07,697,5000,Fashion,6,8,2,0,5.15,Canada,9/26/2024,0.061368465,117.2,Medium Risk
4754,29,Self-Employed,41732.41,477,4686.08,Fashion,12,8,1,0,5.94,UK,5/31/2023,0.112288746,185.2,High Risk
4755,26,Salaried,56895.44,521,5000,Fashion,6,17,2,1,9.17,India,3/10/2023,0.087880505,205.6,High Risk
4756,59,Unemployed,13257.38,321,3230.76,Fashion,6,19,1,1,2.67,UK,7/6/2024,0.24369521,269.6,High Risk
4757,56,Unemployed,15841.49,321,5000,Home,3,14,1,0,9.16,UK,2/3/2023,0.315626876,259.6,High Risk
4758,25,Student,19148.5,335,5000,Electronics,6,7,2,0,9.41,India,8/13/2024,0.261117059,260,High Risk
4759,40,Student,20269.58,371,2272.2,Electronics,9,1,0,1,2.43,Germany,9/28/2024,0.112099017,193.6,High Risk
4760,29,Salaried,75273.1,670,5000,Fashion,3,6,0,0,2.51,Germany,1/19/2023,0.066424792,84,Medium Risk
4761,35,Salaried,19454.18,380,3733.23,Sports,3,0,0,0,8.79,Germany,12/20/2024,0.191898605,188,High Risk
4762,48,Self-Employed,92333.98,662,5000,Fashion,12,12,2,0,7.48,India,11/5/2024,0.054151245,139.2,Medium Risk
4763,54,Salaried,47136.26,410,5000,Home,6,18,4,1,4.54,USA,4/14/2023,0.10607545,292,High Risk
4764,45,Salaried,67256.03,587,5000,Beauty,3,10,1,0,1.37,India,8/8/2024,0.074342776,145.2,Medium Risk
4765,45,Salaried,65587.77,635,5000,Beauty,6,2,0,0,1.78,Germany,3/22/2023,0.076233725,90,Medium Risk
4766,48,Unemployed,5000,300,303.32,Sports,9,11,1,0,9.77,Germany,10/10/2024,0.060664,262,High Risk
4767,37,Self-Employed,80254.45,759,5000,Sports,3,3,0,0,6.94,Australia,3/2/2023,0.062301841,42.4,Low Risk
4768,40,Salaried,51287.73,530,5000,Home,12,8,2,0,7.48,Germany,4/24/2023,0.097489205,184,High Risk
4769,52,Unemployed,10610.46,308,3794.73,Home,12,18,1,1,4.5,USA,6/2/2023,0.357640479,272.8,High Risk
4770,26,Student,10653.84,328,927.25,Sports,6,1,0,0,7,UK,9/22/2024,0.087034346,210.8,High Risk
4771,58,Salaried,29747.99,429,5000,Beauty,6,2,0,0,9.92,Germany,3/10/2023,0.168078583,172.4,High Risk
4772,46,Self-Employed,93398.1,773,5000,Fashion,6,3,0,0,2.7,USA,1/18/2023,0.05353428,36.8,Low Risk
4773,22,Self-Employed,36851.72,465,5000,Fashion,12,1,0,0,3.53,USA,7/26/2024,0.135678877,156,High Risk
4774,21,Salaried,38294.68,459,5000,Electronics,12,19,1,1,3.92,Australia,7/28/2024,0.130566439,214.4,High Risk
4775,20,Unemployed,8948.07,370,3111.1,Home,3,4,0,1,8.38,Canada,7/20/2024,0.347683914,200,High Risk
4776,31,Salaried,67143.46,611,5000,Fashion,9,1,0,0,2.42,USA,10/20/2024,0.074467416,97.6,Medium Risk
4777,19,Student,7131.2,364,1541.79,Fashion,6,0,0,0,4.34,Australia,6/18/2023,0.216203444,194.4,High Risk
4778,31,Student,21140.8,394,5000,Home,9,1,0,1,9.56,Australia,11/25/2024,0.236509498,184.4,High Risk
4779,52,Unemployed,16543.9,300,2448.03,Sports,6,17,3,1,1.1,Canada,3/31/2023,0.14797176,314,High Risk
4780,29,Student,9657.59,327,2750.97,Fashion,12,1,0,1,6.63,UK,4/23/2023,0.284850568,211.2,High Risk
4781,34,Unemployed,11364.27,369,2543,Home,9,18,2,1,1.77,Australia,12/8/2024,0.223771522,268.4,High Risk
4782,46,Self-Employed,103692.72,754,5000,Sports,12,14,1,0,6.55,Australia,5/4/2023,0.048219393,86.4,Low Risk
4783,49,Salaried,71255.26,568,5000,Beauty,9,9,2,0,4.97,Australia,8/8/2024,0.070170258,170.8,Medium Risk
4784,43,Salaried,46792.83,560,5000,Fashion,9,0,0,0,2.95,USA,8/18/2024,0.106853977,116,Medium Risk
4785,21,Salaried,29389.99,426,5000,Fashion,9,11,1,0,1.34,Australia,10/22/2024,0.170125951,211.6,High Risk
4786,41,Salaried,42177.51,502,5000,Fashion,3,2,0,0,7.36,USA,1/14/2023,0.11854659,143.2,High Risk
4787,51,Unemployed,8880.16,300,3847.4,Home,9,6,1,1,3.21,India,4/28/2023,0.433257959,252,Medium Risk
4788,46,Unemployed,12961.03,343,2189.36,Beauty,12,5,1,0,5.74,UK,4/9/2023,0.168918674,232.8,High Risk
4789,38,Self-Employed,77139.08,676,5000,Sports,6,13,1,0,1.11,Germany,7/11/2024,0.064817988,115.6,Medium Risk
4790,40,Unemployed,5980.48,300,1422.2,Fashion,6,9,3,1,3.31,Germany,7/9/2024,0.237806999,298,High Risk
4791,29,Student,13433.68,382,3847.88,Sports,12,9,1,1,4.47,Germany,4/2/2023,0.286435288,225.2,High Risk
4792,54,Salaried,43155.39,435,5000,Home,6,13,2,0,9.69,Australia,4/13/2023,0.115860383,232,High Risk
4793,29,Student,10825.29,300,2225.5,Home,9,11,1,0,1.79,USA,9/5/2024,0.205583407,262,High Risk
4794,56,Student,19250.06,377,5000,Home,3,3,0,1,3.87,Germany,5/1/2023,0.25973945,195.2,High Risk
4795,19,Unemployed,6456.33,356,1641.66,Electronics,6,0,0,0,4.07,Australia,5/27/2023,0.254271389,197.6,High Risk
4796,23,Student,7144.29,312,1505.43,Sports,6,1,0,1,6.03,UK,10/9/2024,0.21071793,217.2,High Risk
4797,52,Salaried,65732.66,567,5000,Home,9,2,0,0,9.36,Germany,12/24/2024,0.076065688,117.2,Medium Risk
4798,27,Salaried,69792.39,614,5000,Sports,6,0,0,0,7.51,USA,6/17/2023,0.071641049,94.4,Medium Risk
4799,40,Salaried,58691.89,558,5000,Fashion,12,16,2,1,1.06,Germany,1/8/2023,0.085190646,188.8,Medium Risk
4800,36,Salaried,52254.36,535,5000,Electronics,12,8,2,1,1.44,Canada,6/15/2023,0.095685795,182,High Risk
4801,51,Student,12879.1,300,2294.27,Fashion,9,15,1,0,9.13,UK,1/31/2023,0.178139,270,High Risk
4802,56,Student,22132.09,411,5000,Beauty,9,16,1,1,1.7,Germany,3/3/2023,0.225916305,227.6,High Risk
4803,28,Salaried,63409.22,633,5000,Sports,6,0,0,0,8.16,USA,11/29/2024,0.078852886,86.8,Medium Risk
4804,41,Unemployed,16007.89,308,3133.01,Sports,6,4,1,1,9.9,USA,3/13/2023,0.195716612,244.8,High Risk
4805,38,Self-Employed,79664.36,627,5000,Fashion,3,17,1,0,6.04,India,1/16/2023,0.062763324,143.2,Medium Risk
4806,49,Self-Employed,40935.18,437,5000,Home,6,8,1,1,6.46,Canada,12/15/2024,0.122144327,201.2,High Risk
4807,36,Self-Employed,34363.34,398,5000,Sports,9,20,2,1,1.01,Canada,6/12/2023,0.1455039,260.8,High Risk
4808,40,Salaried,40767.7,485,5000,Sports,9,14,1,0,7.84,UK,10/15/2024,0.122646114,194,High Risk
4809,21,Self-Employed,58366.65,481,5000,Sports,6,15,1,1,8.29,USA,4/30/2023,0.085665359,197.6,High Risk
4810,49,Student,21775.18,334,5000,Fashion,9,16,1,1,9.5,India,6/26/2023,0.229619227,258.4,High Risk
4811,44,Self-Employed,73930.13,596,5000,Sports,6,19,2,0,1.5,USA,1/17/2023,0.067631424,179.6,Medium Risk
4812,52,Self-Employed,118640.28,850,5000,Sports,12,15,1,0,3.01,Canada,11/1/2024,0.042144203,50,Low Risk
4813,40,Unemployed,5217.2,300,624.73,Fashion,12,2,0,1,5.56,UK,4/10/2023,0.119744307,224,Medium Risk
4814,38,Salaried,41631.05,419,5000,Beauty,12,10,3,0,5.53,UK,8/14/2024,0.120102664,252.4,High Risk
4815,57,Unemployed,15825.95,335,5000,Sports,3,14,1,0,8.74,Germany,8/14/2024,0.3159368,254,High Risk
4816,45,Unemployed,9543.71,374,1787.65,Beauty,9,4,0,0,1.37,UK,12/1/2024,0.187311853,198.4,High Risk
4817,29,Self-Employed,54368.14,593,5000,Home,6,0,0,0,1.46,India,11/23/2024,0.091965625,102.8,Medium Risk
4818,36,Salaried,49706.48,518,5000,Home,12,11,1,0,2.81,Australia,10/24/2024,0.100590507,174.8,High Risk
4819,28,Student,15662.26,332,5000,Fashion,12,18,3,1,4.21,Australia,3/4/2023,0.319238731,303.2,High Risk
4820,49,Salaried,52257.26,554,5000,Electronics,9,0,0,0,7.83,Germany,12/10/2024,0.095680485,118.4,Medium Risk
4821,41,Self-Employed,117505.05,850,5000,Fashion,12,5,1,0,1.11,Germany,12/19/2024,0.042551363,30,Low Risk
4822,50,Self-Employed,85456.22,696,5000,Fashion,3,16,1,0,6.71,Germany,6/18/2023,0.058509492,113.6,Medium Risk
4823,44,Self-Employed,45926.09,493,5000,Beauty,9,12,1,0,4.54,Germany,9/28/2024,0.108870579,186.8,High Risk
4824,40,Self-Employed,41607.24,490,5000,Fashion,12,0,0,0,1.67,UK,2/9/2023,0.120171393,144,High Risk
4825,27,Salaried,41820.49,459,5000,Fashion,12,16,1,1,1.03,UK,7/7/2024,0.119558618,208.4,High Risk
4826,46,Self-Employed,64541.63,597,5000,Beauty,6,23,2,1,9.32,India,4/9/2023,0.077469379,187.2,Medium Risk
4827,45,Self-Employed,61518.97,574,5000,Fashion,12,14,1,0,6.9,Germany,3/10/2023,0.081275743,158.4,Medium Risk
4828,52,Self-Employed,90057.33,656,5000,Home,12,17,3,0,7.82,UK,6/2/2023,0.055520189,171.6,Medium Risk
4829,56,Salaried,73198.52,583,5000,Electronics,9,22,3,1,4.32,Canada,7/10/2024,0.068307392,210.8,Medium Risk
4830,36,Student,10874.86,312,2332.67,Sports,9,2,0,0,5.32,India,11/9/2024,0.214501152,219.2,High Risk
4831,24,Unemployed,8451.83,300,3553.43,Fashion,6,10,1,1,1.69,Australia,12/25/2024,0.420433208,260,High Risk
4832,53,Unemployed,18602.74,377,3930.91,Home,3,13,1,1,5.05,India,3/25/2023,0.211308119,235.2,High Risk
4833,53,Unemployed,10803.95,301,1269.98,Fashion,3,18,1,1,4.98,India,6/27/2023,0.117547749,275.6,High Risk
4834,23,Student,9767.2,300,1310.18,Home,3,7,1,1,9.73,India,12/12/2024,0.134140798,254,Medium Risk
4835,25,Unemployed,5000,300,542.88,Home,3,14,2,0,9.17,India,11/15/2024,0.108576,288,High Risk
4836,26,Unemployed,13413.57,406,4643.58,Beauty,6,2,0,0,9.82,Canada,4/9/2023,0.346185244,181.6,High Risk
4837,50,Self-Employed,92039.45,685,5000,Beauty,12,14,3,1,7.14,UK,2/5/2023,0.054324531,154,Medium Risk
4838,40,Self-Employed,56006.31,539,5000,Sports,3,10,1,1,2.02,India,11/5/2024,0.089275655,164.4,High Risk
4839,28,Salaried,55092.53,506,5000,Sports,9,7,1,0,8.34,Canada,4/27/2023,0.090756406,171.6,High Risk
4840,31,Student,12678.6,316,3062.69,Fashion,9,5,1,1,4.44,Australia,9/9/2024,0.241563737,243.6,High Risk
4841,31,Unemployed,10316.84,300,2182.34,Beauty,6,18,2,0,6.17,Germany,10/15/2024,0.211531826,296,High Risk
4842,32,Salaried,68883.47,621,5000,Electronics,6,8,1,0,7.99,UK,8/29/2024,0.072586355,127.6,Medium Risk
4843,29,Student,20132.93,374,5000,Home,9,9,1,0,1.95,Australia,10/6/2024,0.248349346,228.4,High Risk
4844,19,Student,5845.81,363,1024.91,Beauty,3,0,0,1,4.61,Australia,5/26/2023,0.175323864,194.8,High Risk
4845,18,Student,8351.03,345,3965.52,Home,6,2,0,0,5.79,India,12/17/2024,0.474854,206,High Risk
4846,33,Salaried,46513.48,543,2488.68,Electronics,9,2,0,0,2.6,Australia,5/24/2023,0.053504489,126.8,High Risk
4847,48,Unemployed,8971.12,313,3770.06,Fashion,3,21,1,1,1.31,Canada,1/17/2023,0.420244072,276.8,High Risk
4848,21,Unemployed,8909.72,331,2535.19,Fashion,12,15,1,0,2.62,Canada,4/11/2023,0.284542051,257.6,High Risk
4849,21,Unemployed,7938.8,300,4789.49,Home,9,6,0,1,3.6,India,6/12/2023,0.603301507,232,Medium Risk
4850,38,Unemployed,15276.24,368,3964,Sports,3,10,1,1,9.03,Canada,1/7/2023,0.259487937,232.8,High Risk
4851,36,Unemployed,13337.56,398,4081.25,Sports,12,4,0,0,5.47,Canada,3/31/2023,0.305996749,188.8,High Risk
4852,55,Unemployed,14393.45,301,2122.04,Electronics,3,18,2,0,1.53,Canada,4/26/2023,0.147430949,295.6,High Risk
4853,24,Salaried,27173.26,353,5000,Sports,3,16,3,1,5.98,Australia,4/16/2023,0.184004422,290.8,High Risk
4854,18,Salaried,16846.5,336,5000,Sports,6,2,0,1,1.11,India,1/3/2023,0.296797554,209.6,High Risk
4855,26,Salaried,48544.37,503,5000,Fashion,3,16,1,1,3.49,UK,4/29/2023,0.102998556,190.8,High Risk
4856,52,Unemployed,15191.55,301,5000,Beauty,12,5,1,1,8.68,Australia,3/8/2023,0.329130339,249.6,High Risk
4857,32,Salaried,46409.62,537,5000,Home,3,0,0,0,1.04,Australia,8/16/2024,0.107736284,125.2,High Risk
4858,33,Unemployed,7863.7,357,4108.13,Beauty,3,17,1,1,1.12,Canada,10/12/2024,0.522416928,251.2,High Risk
4859,54,Salaried,64344.86,679,5000,Beauty,12,4,0,0,5.02,Australia,2/18/2023,0.077706285,76.4,Medium Risk
4860,33,Unemployed,5583.46,300,1516.47,Electronics,12,14,1,0,8.14,USA,11/12/2024,0.271600405,268,High Risk
4861,20,Self-Employed,15683.86,446,2970.59,Electronics,12,2,0,0,3.47,Australia,11/23/2024,0.189404267,165.6,High Risk
4862,59,Student,20109.48,413,3166.51,Electronics,9,1,0,1,9.83,UK,10/2/2024,0.157463545,176.8,High Risk
